OBJID,RA,DEC
587739828212990237,16:04:52.90,+16:12:20.1
588017991779549747,16:05:09.28,+05:48:42.2
587725817500467277,16:05:17.40,+53:07:14.0
587736546318221352,16:05:25.17,+04:09:34.6
587733604801642657,16:05:35.56,+44:12:22.1
588007004191523059,16:05:37.00,+49:03:59.7
587742061096796379,16:06:02.57,+12:37:32.7
588017703493959930,16:06:07.03,+06:55:48.1
587729408611123368,16:06:17.83,+49:56:48.8
587742645700526449,16:06:22.39,+13:11:15.5
587739828749926742,16:06:26.01,+16:33:35.7
587739844857036933,16:06:46.41,+14:10:22.3
588018056196915466,16:06:59.61,+36:03:35.3
587736899037560976,16:07:21.79,+28:51:05.8
587742615099408550,16:07:35.35,+13:56:37.4
587733412066754660,16:07:39.68,+38:57:38.8
587736899037692136,16:08:00.49,+28:37:46.7
587742551764238725,16:08:09.48,+11:56:06.2
587733410993406191,16:08:18.20,+37:43:35.3
587739706884489629,16:08:28.04,+16:51:23.7
587739407341715628,16:08:45.11,+20:55:01.4
587739811572810266,16:09:18.76,+16:23:46.4
587736916225294891,16:09:32.96,+08:37:12.8
587725818037534990,16:09:36.94,+53:02:28.5
587739165700653322,16:09:40.19,+21:51:37.7
588007003655307479,16:09:41.34,+47:44:11.4
587736618789044451,16:09:49.05,+25:29:18.7
587739814780928323,16:09:50.11,+18:52:16.0
587736781996884159,16:09:56.44,+31:57:14.0
587739706884686262,16:09:59.00,+16:36:08.5
588011102108450947,16:10:09.04,+45:38:30.0
587735666927009867,16:10:15.34,+41:00:51.6
587733608014872696,16:10:20.49,+41:51:17.6
588018055660634308,16:10:23.24,+34:51:25.6
588018090544988498,16:10:26.69,+30:29:16.4
588007003655373026,16:10:43.54,+47:32:22.3
587730021727994369,16:10:57.12,+03:22:02.8
588017704031355198,16:10:57.98,+07:01:37.5
587736478139023886,16:11:00.19,+06:52:23.9
587735742617419887,16:11:02.00,+29:31:28.8
587736976351232360,16:11:20.68,+22:14:46.2
588018090008445060,16:11:37.50,+29:36:13.8
587739707421687898,16:11:42.81,+16:55:11.1
587739708495298803,16:11:48.89,+17:48:12.3
587735666390466753,16:12:04.64,+40:14:03.2
587736543104139824,16:12:15.21,+05:54:28.1
587742060560777458,16:12:35.44,+11:38:36.8
587736920507220031,16:12:49.07,+28:04:22.5
587736478139220536,16:12:58.73,+06:49:29.2
587742610276352564,16:13:11.72,+08:46:48.9
587729408611909783,16:13:23.60,+48:27:57.0
587736585513336920,16:13:42.96,+25:44:25.5
587735664780640317,16:13:49.20,+38:09:07.0
587739815318192406,16:13:53.44,+18:45:21.6
587739167311528153,16:13:56.96,+22:35:53.7
588018090545447011,16:14:10.83,+29:51:06.1
587736975814820198,16:14:12.64,+21:22:44.9
587742645164638590,16:14:29.02,+12:06:26.8
587729409685389412,16:14:31.96,+49:31:13.4
588018056197833013,16:14:32.10,+34:38:18.6
587739720847982969,16:14:42.34,+16:46:37.0
588018091082252638,16:14:45.07,+30:20:55.9
587729227422367898,16:14:59.47,+50:20:28.2
588018056197898573,16:15:07.78,+34:30:16.1
587742589869424984,16:15:42.97,+10:51:05.2
588018253223362754,16:15:48.24,+33:22:44.2
587736618789830881,16:16:05.09,+24:30:19.6
587742628534419896,16:16:55.57,+09:11:18.0
587736919970938984,16:16:56.62,+26:57:03.8
587736618789896476,16:17:05.23,+24:28:48.8
587739707959083385,16:17:17.25,+16:49:39.9
587729227690934437,16:17:29.30,+50:18:40.3
587733409921171512,16:17:29.64,+34:49:22.3
588017979452686686,16:17:32.04,+23:43:59.7
587742627997679937,16:17:34.91,+08:53:00.7
587736752469770552,16:17:38.89,+30:56:11.6
587742646238642541,16:17:40.99,+12:34:22.5
587735744228426139,16:17:51.37,+29:55:37.6
587739720848375864,16:17:57.62,+16:31:38.6
587739811037052962,16:17:58.70,+15:10:16.5
587733410457976921,16:18:00.56,+35:06:37.0
587735665854578801,16:18:17.65,+38:18:40.8
587739809963573476,16:19:10.54,+14:04:27.2
587736478676812181,16:19:14.25,+06:48:09.7
587735665318035749,16:19:15.99,+37:29:12.2
587733609089400991,16:19:21.66,+41:05:23.6
587736899575742720,16:19:26.10,+27:26:51.6
587729228227805330,16:19:40.28,+50:33:14.4
587725993034973383,16:20:05.05,+49:24:01.1
587729651810238666,16:20:08.26,+42:30:03.1
587742550692003859,16:20:08.92,+10:07:15.1
588018253760561447,16:20:10.48,+33:09:16.6
587736941994508577,16:20:10.52,+23:02:48.4
587736584977383608,16:20:20.02,+24:06:48.9
587736585514123541,16:20:22.51,+24:39:36.3
587735666391580976,16:20:48.63,+38:16:26.6
587736781998195028,16:20:53.99,+29:56:49.6
587729751668097332,16:21:23.59,+42:56:15.6
588018252687409442,16:22:07.88,+31:39:03.8
587736812602130667,16:22:10.09,+07:17:27.8
588018089473016112,16:22:18.01,+27:20:21.6
587729409149632858,16:22:39.03,+47:09:38.8
587736920508399782,16:23:13.79,+26:28:45.4
587736812602261903,16:23:19.27,+07:00:43.6
587733608016576721,16:23:20.15,+38:54:41.1
587729228764872718,16:23:22.97,+50:28:34.4
587733609089925377,16:23:36.13,+40:11:25.0
587736619864162499,16:23:40.08,+24:28:27.1
587736585514516586,16:23:41.76,+24:10:18.5
587742627998400802,16:23:48.68,+08:23:40.3
587742629072011737,16:23:50.75,+09:11:13.6
587742610814402955,16:23:51.68,+08:40:15.7
587736919971791352,16:23:58.52,+25:42:37.1
587733431919378719,16:24:14.05,+33:51:39.2
587739707423130115,16:24:19.95,+15:27:48.2
587736919435116952,16:24:23.55,+25:07:48.4
587736584977908003,16:24:31.94,+23:32:09.7
587736585514648068,16:24:35.18,+23:52:42.7
587733603730588042,16:24:45.97,+39:10:51.1
587742589333667888,16:24:49.16,+09:34:33.2
587733397573730497,16:24:51.65,+33:20:38.7
588018055662534723,16:25:23.64,+31:51:42.1
588007004193816902,16:25:29.54,+45:01:19.9
587729232513990674,16:25:43.62,+49:18:51.2
587733605340741786,16:26:01.75,+40:44:35.1
587733604267524315,16:26:26.08,+39:17:21.7
587735742619385893,16:26:39.35,+26:46:31.5
587739166776230171,16:26:45.46,+20:21:07.7
587729751668883774,16:27:26.79,+41:30:25.8
587725992499216599,16:27:35.17,+47:10:01.6
587733609090384135,16:27:35.21,+39:28:59.9
587733604267655518,16:27:37.14,+39:08:09.9
587729753278841117,16:27:39.40,+43:29:15.7
587729751132209314,16:27:41.12,+40:55:37.1
587729407540396280,16:27:55.27,+43:56:53.8
587736584978301434,16:28:02.55,+22:56:33.1
587742611351666929,16:28:06.20,+08:45:38.1
587729232514318565,16:28:13.89,+48:39:59.8
587733604804395251,16:28:23.31,+39:34:13.1
587739652648534225,16:28:25.26,+17:15:37.7
587742616175444342,16:28:38.77,+12:50:38.5
587739166776492379,16:28:39.91,+19:58:02.5
588018055662993650,16:28:40.62,+31:05:34.5
587739721386426656,16:28:42.04,+15:37:46.9
587742629072601220,16:28:48.52,+08:50:27.4
587733609627254802,16:28:57.25,+39:42:29.8
588007003657666832,16:29:09.04,+43:25:45.6
587733398110863680,16:29:15.00,+33:13:48.1
587739827679003020,16:29:31.23,+13:14:39.0
587725994109304872,16:29:43.69,+48:54:04.3
587729652348158045,16:29:44.88,+40:48:41.9
587733605341266130,16:29:45.12,+39:48:38.0
587736619865014412,16:29:58.67,+23:16:58.9
588018089474064400,16:30:03.00,+25:47:38.8
587729652884897933,16:30:37.75,+41:18:22.9
587742589871129100,16:30:50.62,+09:37:55.0
588017979454390825,16:31:32.31,+21:31:36.9
587736619865211062,16:32:03.38,+23:02:55.7
587733432457101682,16:32:04.34,+32:38:45.3
587739809965081039,16:32:13.27,+12:43:40.5
587736586052370652,16:32:58.94,+23:11:50.6
587736618791993746,16:33:30.22,+21:36:34.9
587736584979087784,16:33:43.59,+21:49:28.7
587729409151009076,16:33:49.26,+44:44:25.7
587736942532952100,16:33:51.90,+21:22:32.8
587729408614465754,16:34:15.89,+43:56:12.6
587729653422031203,16:34:35.69,+41:05:10.1
587735666930090280,16:34:40.30,+35:49:30.7
587739384744706408,16:35:00.38,+16:40:01.4
587733442127069541,16:35:22.51,+35:38:19.9
587742615639425636,16:35:38.17,+11:39:34.8
587736920509972908,16:35:42.74,+24:15:33.6
587736752472260882,16:35:52.82,+27:01:53.7
588007005268541613,16:35:59.50,+43:43:06.6
587735743694045363,16:36:12.74,+25:55:52.5
587736919973429436,16:36:34.33,+23:21:52.1
587739510373286438,16:36:48.50,+17:05:03.8
587733604805574909,16:36:58.35,+37:35:00.0
587735665857134826,16:37:45.14,+34:05:39.8
588018253226246467,16:37:56.16,+28:43:41.0
587736753545871459,16:38:12.76,+27:58:23.1
588007004195586341,16:38:14.54,+41:47:52.0
588018056200912919,16:38:18.74,+29:48:08.7
587733398112174270,16:38:25.91,+31:05:02.0
587736783610642460,16:38:31.99,+28:04:43.4
587739810502672602,16:38:47.37,+12:18:46.7
588018056737718423,16:38:58.72,+30:02:57.8
587736782000619579,16:39:02.44,+26:13:39.8
587739845397512872,16:39:09.61,+11:39:27.5
587736921047302539,16:39:45.44,+23:48:17.3
588018254299857177,16:40:00.13,+29:29:28.5
587729653422883039,16:40:20.38,+39:34:42.8
587733433531564401,16:40:29.37,+32:05:25.5
588018055127826841,16:40:30.88,+28:01:56.7
587735666394202446,16:40:36.49,+33:53:20.2
587733604269424794,16:40:41.11,+35:59:47.2
588018252689899564,16:40:42.13,+27:39:13.4
587733432458281322,16:41:02.13,+30:49:38.5
587739707425161628,16:41:16.76,+13:23:30.4
588018055128088936,16:42:08.13,+27:40:27.5
587736945739760066,16:42:13.45,+21:59:05.0
587729231442936210,16:42:21.47,+43:39:56.6
587733609092481274,16:42:54.81,+35:43:32.6
587736919437607037,16:43:37.20,+21:37:59.0
588018253227032784,16:43:44.73,+27:29:25.9
587733603733406121,16:44:45.70,+34:13:12.6
587736753010180485,16:45:02.20,+25:39:39.1
587729752744526149,16:45:03.95,+38:38:41.1
588007005806395683,16:45:27.10,+42:04:45.7
587735743158681952,16:45:51.54,+23:20:56.9
588018055665287428,16:45:54.80,+27:18:06.9
587736584980660724,16:46:19.63,+19:39:34.9
588018091086315854,16:46:20.22,+24:15:09.7
588018055665352787,16:46:32.90,+27:19:05.7
587733440518750585,16:46:34.83,+30:50:17.0
587729653423866075,16:46:35.21,+37:41:17.3
587735742622138740,16:46:56.35,+22:29:33.4
587736585517466192,16:46:58.72,+20:04:23.3
587729233053417523,16:47:21.47,+44:42:09.7
588007005270245694,16:47:38.99,+40:28:23.8
587733399186833685,16:47:44.05,+29:56:30.9
587735666395250729,16:47:53.67,+32:08:48.3
588018254300971341,16:48:02.33,+27:37:49.7
587736782001865174,16:48:16.40,+24:08:42.5
587729408080019697,16:49:07.32,+39:09:32.4
588007004197224860,16:49:34.75,+38:42:37.2
587729409153499424,16:50:49.86,+40:02:17.7
587733608557052034,16:50:50.77,+32:48:54.6
587735742622662891,16:51:13.03,+21:38:14.8
587733608020443408,16:51:17.85,+32:05:18.4
587733398114074922,16:51:40.93,+27:50:42.3
587736945741070558,16:51:49.25,+20:06:10.0
587736752474423825,16:52:07.05,+23:34:51.6
587736782002454902,16:52:17.28,+23:18:01.4
587733604807868657,16:52:36.34,+33:18:40.6
587729232517661005,16:52:47.22,+42:14:39.7
587733441593016759,16:53:20.97,+30:24:38.6
588018254301692321,16:53:24.44,+26:30:23.7
587733604808065519,16:53:27.85,+32:55:37.1
587733431923507533,16:53:37.04,+26:54:09.9
588018254301954469,16:55:08.27,+26:06:15.6
587733398651338783,16:55:50.29,+27:26:29.7
587729231445164304,16:56:08.57,+39:25:58.2
587736619868357252,16:56:19.47,+18:36:33.4
587729231445229582,16:56:21.09,+39:16:30.6
587736919976051021,16:56:22.51,+19:31:48.7
587733604271849842,16:56:28.07,+31:32:40.4
587729652888699287,16:56:28.41,+34:13:22.0
587729751136469278,16:56:29.71,+33:03:45.6
587733432997249525,16:56:52.88,+27:26:38.4
587729652888895924,16:57:26.69,+33:49:40.7
587725993040281862,16:57:49.62,+39:13:00.8
588018056740536342,16:58:30.05,+25:23:24.9
587729232518709361,16:58:50.71,+40:07:16.3
588018254302609668,16:59:27.43,+25:03:18.1
587736782003503678,16:59:39.01,+21:32:47.2
587729653425897913,16:59:50.26,+33:49:49.3
588007004735603100,17:00:29.14,+36:01:23.3
587725490524192990,17:00:39.80,+61:09:25.9
587729752210473387,17:01:06.69,+33:03:22.6
587729751673995481,17:02:15.21,+32:09:09.0
587729407545770265,17:03:10.33,+33:52:46.6
587725503409750321,17:03:23.26,+59:39:12.4
587725489988239483,17:03:34.63,+58:55:03.2
587725575885750404,17:03:40.75,+65:33:54.8
587735743161172787,17:04:06.15,+19:23:20.9
587729407545966983,17:04:11.61,+33:27:38.6
587736753013064123,17:05:24.13,+21:03:15.8
588018055668301884,17:05:44.36,+22:14:50.0
587729408082903170,17:06:07.63,+33:28:58.2
587736783077835066,17:06:25.10,+21:09:43.9
587729408619577860,17:06:51.00,+34:00:37.5
587725503410339953,17:07:39.25,+58:28:50.3
587729652354056677,17:07:51.89,+29:45:43.6
587729652354056639,17:07:56.80,+29:47:03.5
587736783078163081,17:08:26.79,+20:38:32.4
587729782810345840,17:09:21.04,+34:23:09.2
587725490525831281,17:11:49.80,+57:35:22.2
587729752748916988,17:12:04.07,+30:14:20.2
587725576423407648,17:12:54.43,+63:59:32.6
587725503947800816,17:13:29.68,+57:20:31.6
587725589845049510,17:14:09.50,+64:13:12.4
587725491062767643,17:14:53.65,+57:40:24.1
587725590381461714,17:14:54.12,+65:21:24.1
587729781738242077,17:15:16.29,+30:47:10.0
587725503411716421,17:15:32.81,+55:27:52.4
587729781738635930,17:17:09.16,+29:50:33.0
587725491063226396,17:17:24.56,+56:39:27.9
587729407548392150,17:17:41.89,+28:37:43.6
587729408085065917,17:17:55.19,+29:13:37.1
587729752213618739,17:18:51.16,+27:03:16.0
587729781202420335,17:19:10.40,+28:21:29.1
587725578033365052,17:20:15.32,+65:44:33.9
587729781739291024,17:20:43.95,+28:42:29.5
587729407549047390,17:20:52.81,+27:21:19.0
587729409158807690,17:21:25.36,+29:41:44.4
587725504486310027,17:24:42.84,+53:51:18.6
587725578034544932,17:26:13.75,+63:06:06.0
587725505559265557,17:26:55.65,+55:52:24.4
587725590383820943,17:27:52.54,+60:05:50.2
587725505559986486,17:29:21.19,+54:15:26.1
587725492138541267,17:29:56.11,+53:28:38.6
587725590920757420,17:30:28.07,+60:08:29.9
587725578036445267,17:34:45.80,+58:56:15.2
587725577500360939,17:35:22.13,+57:09:05.8
587731174377981116,20:38:49.32,+00:41:26.9
587730848497074366,20:43:29.59,+00:50:21.7
587726878872830388,20:46:03.04,-05:44:27.5
587730846350377667,20:50:50.78,-00:43:50.9
587727213343343258,20:53:15.32,-06:34:29.0
587726877263528326,20:56:51.92,-07:21:10.7
587727212270125762,20:58:02.35,-07:33:27.5
587727214417609177,20:58:25.74,-05:48:46.3
587726878337597807,21:00:18.21,-06:38:34.3
587730847425429997,21:02:38.51,+00:10:46.3
587730846351819073,21:04:07.85,-00:46:12.5
587727220857701103,21:04:10.46,+08:59:42.5
587727214955266186,21:05:54.78,-05:41:29.7
587731173844517227,21:09:39.15,+00:14:44.5
587730846352474797,21:10:08.16,-00:46:22.8
587730846353195279,21:16:40.10,-00:46:25.4
587731187797459103,21:23:59.77,+01:15:10.6
587727214420492601,21:24:45.44,-06:49:31.2
587730846354506138,21:28:25.37,-00:45:36.8
587726879414550701,21:30:18.93,-06:41:35.7
587731186187567206,21:30:26.95,-00:00:24.4
587726878341071265,21:32:11.72,-07:34:14.2
587727220860977514,21:33:52.94,+10:26:23.0
587730846892032118,21:34:26.16,-00:13:23.2
587727212274188720,21:35:08.03,-08:46:02.7
587731187798704569,21:35:34.44,+01:09:48.5
587731187798835386,21:36:45.80,+01:14:56.4
587727221935112616,21:36:58.70,+11:19:06.4
587726877267919208,21:37:21.46,-08:28:55.7
587727213884998130,21:37:24.00,-07:35:16.3
587727212811387035,21:38:19.45,-08:21:04.8
587727212811583857,21:39:59.14,-08:20:19.6
587730774410723878,21:40:38.72,+11:43:22.0
587730847966560281,21:41:28.62,+00:36:29.8
587726879952732487,21:42:26.89,-06:35:12.4
587726877805314522,21:42:32.61,-08:23:34.1
587726878879383803,21:45:35.54,-07:26:28.9
587727212275368273,21:45:58.96,-09:06:20.5
587726879953322221,21:47:42.46,-06:46:14.9
587727213349437498,21:49:04.57,-08:10:49.4
587734304875741352,21:54:23.50,+00:05:03.7
587730815747686599,21:54:37.23,-09:15:34.4
587726878075060568,21:54:37.86,-08:39:22.7
587730816821428380,21:54:41.11,-08:27:06.4
587730817358430379,21:56:03.22,-08:03:11.1
587734304339067227,21:56:22.84,-00:14:22.0
587726878880628812,21:57:01.72,-07:50:22.5
587730817358561474,21:57:19.19,-08:00:45.9
587726879417565347,21:57:43.17,-07:23:47.5
587730773876080782,22:01:20.93,+12:11:48.0
587731186191040724,22:02:09.61,-00:10:22.4
587726877270671564,22:02:33.32,-09:17:31.5
587730816822280471,22:02:40.06,-08:33:39.2
587730773339537757,22:04:30.04,+11:53:28.3
587731186728173924,22:04:51.04,+00:18:51.1
587730818433089639,22:05:21.65,-07:25:09.9
587730818433220776,22:06:14.57,-07:28:13.1
587726878881611947,22:06:21.87,-08:05:23.9
587730815749324976,22:09:57.28,-09:36:57.7
587731186192220485,22:13:11.23,-00:11:18.2
587726878882398349,22:13:12.56,-08:08:34.7
587734303804424469,22:16:47.17,-00:50:06.8
587730816286982311,22:17:16.00,-09:27:27.1
587731186192744693,22:17:55.09,-00:05:45.9
587730774415048975,22:20:12.84,+13:14:48.8
587730773878177840,22:20:39.37,+12:45:37.7
587730817898184837,22:23:01.06,-08:11:56.7
587726878346772727,22:24:53.61,-08:56:23.9
587730774952444344,22:25:22.14,+13:40:10.7
587726877273161818,22:25:34.56,-09:38:57.5
587730775489511700,22:26:32.98,+14:10:57.7
587734304879542576,22:29:09.76,+00:04:43.9
587726877810426036,22:29:11.58,-09:20:04.4
587727221403877624,22:29:25.67,+12:51:31.3
587726878884167791,22:29:35.65,-08:28:34.6
587727222477750624,22:30:28.81,+13:41:47.1
587730774953230409,22:32:20.54,+13:55:51.7
587726878884495479,22:32:26.86,-08:42:07.9
587731185120575782,22:32:36.32,-00:57:35.8
587727221941141822,22:33:04.62,+13:16:08.1
587730815751946401,22:34:05.49,-10:07:21.1
587731187805388929,22:36:17.14,+01:12:38.0
587730773879882090,22:36:47.46,+13:18:16.3
587727223015342427,22:37:01.58,+14:24:17.5
587731186731778254,22:37:37.11,+00:20:38.9
587726878885019889,22:37:40.98,-08:37:50.7
587730774953820492,22:38:17.36,+14:03:32.3
587726879959220410,22:42:06.35,-07:53:53.7
587730817363673108,22:44:22.90,-09:01:09.9
587731186195628228,22:44:29.25,-00:00:18.3
587731187806306471,22:44:46.70,+01:07:57.2
587731186732892167,22:47:37.08,+00:23:06.0
587730818437742768,22:47:38.20,-08:12:54.5
587730815753453699,22:48:06.01,-10:21:25.1
587730817364066370,22:48:14.01,-09:02:30.4
587731186733416587,22:52:28.14,+00:17:40.2
587731186733613230,22:54:11.69,+00:14:21.6
587731186733613252,22:54:19.18,+00:15:27.4
587731185123066040,22:55:21.47,-00:56:52.0
587730774418784505,22:55:42.71,+14:08:46.9
587727223554244885,22:55:56.62,+15:09:47.2
587730817364983818,22:56:25.68,-09:14:36.0
587731185660068142,22:56:32.56,-00:25:24.4
587730817364983932,22:56:37.48,-09:10:24.6
587731185123262648,22:57:02.49,-01:01:40.7
587731185123262669,22:57:07.90,-01:00:22.5
587731186197070016,22:57:11.17,-00:08:16.0
587731186734006460,22:57:59.36,+00:17:42.6
587726878350508262,22:59:25.31,-09:29:49.1
587730773882699970,23:02:44.58,+13:47:44.1
587727221944680561,23:05:49.45,+14:12:32.6
587727223555490031,23:07:36.36,+15:24:52.8
587727220871069870,23:07:41.73,+13:17:19.5
588015510337421323,23:07:48.95,+00:56:25.9
588015509263679636,23:08:09.23,+00:10:33.6
587726877277945988,23:09:46.80,-10:29:53.4
587730815755878495,23:10:15.05,-10:47:54.4
587730773883682854,23:11:55.30,+14:04:58.0
587730818440429685,23:12:34.25,-08:35:23.9
587730816293339288,23:15:59.90,-10:25:38.0
587727180055445590,23:16:58.38,-09:00:33.8
587730775494885563,23:17:20.99,+15:19:25.2
587726878889345108,23:17:25.91,-09:16:23.5
587730774958080239,23:18:01.76,+14:57:40.0
587727220872446185,23:20:38.18,+13:38:34.7
587727178982162552,23:21:20.38,-10:05:47.8
587727223020126335,23:21:54.40,+15:18:23.5
588015507654639730,23:22:35.81,-01:05:43.1
588015510339256459,23:24:47.95,+00:56:39.5
587730774421995544,23:25:24.70,+14:45:25.1
587727223020716280,23:27:17.85,+15:26:32.9
587730772811907267,23:30:52.31,+13:34:17.4
587730775496327353,23:30:55.48,+15:34:35.3
587730774422585457,23:31:26.90,+14:46:22.8
587730775496392915,23:31:52.78,+15:34:57.3
587730774422847619,23:33:23.40,+14:45:21.8
587727874232614972,23:35:02.82,-10:18:17.3
587727875306422297,23:35:59.26,-09:26:31.4
587727221411086549,23:37:02.26,+14:07:30.1
587731187275333866,23:39:00.34,+00:42:58.0
587730773886566571,23:39:07.47,+14:29:52.0
587731186738659507,23:40:26.96,+00:18:02.2
587727873696530511,23:42:33.13,-10:48:05.1
587727222485418098,23:42:40.03,+15:12:06.6
587727222485483555,23:42:46.73,+15:06:53.0
587727874770468955,23:44:19.53,-09:54:24.8
587730773350613235,23:48:11.69,+14:05:46.9
587731187813253146,23:48:17.99,+01:06:17.1
587727178448240733,23:48:28.89,-10:43:34.4
587730773350744279,23:49:20.93,+14:08:11.6
588015508194590795,23:50:18.87,-00:48:52.9
587727177911631959,23:50:56.27,-11:04:20.2
587730774424748187,23:51:42.70,+14:55:46.3
588015510342205623,23:51:47.41,+00:58:22.0
587727221949595849,23:52:27.12,+14:41:38.4
587727223560274131,23:53:02.43,+16:05:20.1
587727223560339461,23:53:08.29,+16:03:51.9
587727225689473109,23:53:40.52,-10:24:19.9
587730773351203039,23:53:47.04,+14:11:26.0
588015508732116995,23:56:18.81,-00:18:20.2
587730774962208946,23:57:00.31,+15:26:20.8
